name,brand,last price
FuseVV 12kV    160A  50N    537    فیوز فشار متوسط,brand,0
FuseVV 12kV    200A  50N    537    فیوز فشار متوسط,brand,0
FuseVV 12kV    250A  50N    537    فیوز فشار متوسط,brand,0
FuseVV 24kV    2A      50N     442    فیوز فشار متوسط,brand,0
FuseVV 24kV     4A     50N     442    فیوز فشار متوسط,brand,0
FuseVV 24kV     6A     50N     442    فیوز فشار متوسط,brand,0
FuseVV 24kV    10A    50N     442    فیوز فشار متوسط,brand,0
FuseVV 24kV    16A    50N     442    فیوز فشار متوسط,brand,0
FuseVV 24kV    20A    50N     442    فیوز فشار متوسط,brand,0
FuseVV 24kV    25A    50N     442    فیوز فشار متوسط,brand,0
FuseVV 24kV    32A    50N     442    فیوز فشار متوسط,brand,0
FuseVV 24kV    40A    50N     442    فیوز فشار متوسط,brand,0
FuseVV 24kV    50A    50N     442    فیوز فشار متوسط,brand,0
FuseVV 24kV    63A    50N     442    فیوز فشار متوسط,brand,0
FuseVV 24kV    80A    50N     442    فیوز فشار متوسط,brand,0
FuseVV 24kV   100A   50N     442    فیوز فشار متوسط,brand,0
FuseVV 24kV   125A   50N    442  فیوز فشار متوسط,brand,0
FuseVV 24kV   2A       50N    292  فیوز فشار متوسط,brand,0
FuseVV 24kV   4A       50N    292  فیوز فشار متوسط,brand,0
FuseVV 24kV   6A       50N    292  فیوز فشار متوسط,brand,0
FuseVV 24kV   10A     50N    292  فیوز فشار متوسط,brand,0
FuseVV 24kV   16A     50N    292  فیوز فشار متوسط,brand,0
FuseVV 24kV   20A     50N    292  فیوز فشار متوسط,brand,0
FuseVV 24kV   25A     50N    292  فیوز فشار متوسط,brand,0
FuseVV 24kV   32A     50N    292  فیوز فشار متوسط,brand,0
FuseVV 24kV   40A     50N    292  فیوز فشار متوسط ,brand,0
FuseVV 24kV   50A     50N    292  فیوز فشار متوسط,brand,0
FuseVV 24kV   63A     50N    292  فیوز فشار متوسط,brand,0
FuseVV 24kV   2A       50N    537  فیوز فشار متوسط,brand,0
FuseVV 24kV   4A       50N    537  فیوز فشار متوسط,brand,0
FuseVV 24kV   6A       50N    537  فیوز فشار متوسط,brand,0
FuseVV 24kV   10A     50N    537  فیوز فشار متوسط,brand,0
FuseVV 24kV   16A     50N    537  فیوز فشار متوسط,brand,0
FuseVV 24kV   20A     50N    537  فیوز فشار متوسط,brand,0
FuseVV 24kV   25A     50N    537  فیوز فشار متوسط,brand,0
FuseVV 24kV   32A     50N    537  فیوز فشار متوسط,brand,0
FuseVV 24kV   40A     50N    537  فیوز فشار متوسط,brand,0
FuseVV 24kV   50A     50N    537  فیوز فشار متوسط,brand,0
FuseVV 24kV   63A     50N    537  فیوز فشار متوسط,brand,0
FuseVV 24kV   80A     50N    537  فیوز فشار متوسط,brand,0
FuseVV 24kV   100A   50N    537  فیوز فشار متوسط,brand,0
FuseVV 24kV   125A   50N    537  فیوز فشار متوسط,brand,0
FuseVV 24kV   160A   50N    537  فیوز فشار متوسط,brand,0
FuseVV 36 kV   2A      50N     537 فیوز فشار متوسط,brand,0
FuseVV 36 kV   4A      50N     537 فیوز فشار متوسط,brand,0
FuseVV 36 kV   6A      50N     537 فیوز فشار متوسط,brand,0
FuseVV 36 kV   10A    50N     537 فیوز فشار متوسط,brand,0
FuseVV 36 kV   16A    50N     537 فیوز فشار متوسط,brand,0
FuseVV 36 kV   20A    50N     537 فیوز فشار متوسط,brand,0
FuseVV 36 kV   25A    50N     537 فیوز فشار متوسط,brand,0
FuseVV 36 kV   32A    50N     537 فیوز فشار متوسط,brand,0
FuseVV 36 kV   40A    50N     537 فیوز فشار متوسط,brand,0
FuseVV 36 kV   50A    50N     537 فیوز فشار متوسط,brand,0
FuseVV 36 kV   63A    50N     537 فیوز فشار متوسط,brand,0
FuseVV 36 kV   2A      50N     442 فیوز فشار متوسط,brand,0
FuseVV 36 kV   4A      50N     442 فیوز فشار متوسط,brand,0
FuseVV 36 kV   6A      50N     442 فیوز فشار متوسط,brand,0
موتورکلیداتوماتیک                                          MO2   250AC    230-240V,brand,0
موتورکلیداتوماتیک                                          MO2   630AC    100-240V,brand,0
موتورکلیداتوماتیک                                MO2   800-1000AC    100-240V,brand,0
موتورکلیداتوماتیک                              MO2   1250-1600AC    230-240V,brand,0
" کـلید استپ اضطراری، قفل شو کشویی، سر قارچی با قالپاق ، بدون کنتاکت",brand,0
" کلید شستی دوبل  سفید - استپ استارت ساده  ،  بدون کنتاکت ، بدون چراغ",brand,0
" کلید  شستی  دوبل  مشکی      ،   استپ  استارت  ساده   ،     بدون کنتاکت",brand,0
" کلید شستی قرمز     ،     سرتخت     ،       بدون کنتاکت      ،    چراغ خور",brand,0
" کلید شستی  سبز    ،        سرتخت   ،       بدون کنتاکت      ،    چراغ خور",brand,0
" کلید شستی دوبل مشکی   ،  استپ استارت   ،  بدون کنتاکت   ،  چراغ خور",brand,0
 کلید شستی سبز    -  لوله ای باکالیتی  - استارت - NO  - اCOMPACT,brand,0
 کلید شستی قرمز   -  لوله ای باکالیتی  -  استپ  -  NC   -اCOMPACT,brand,0
 کلید شستی قرمز - لوله ای باکالیتی -2 کنتاکت -NO+NC-اCOMPACT,brand,0
 کلید 2 حالته   )1-0( سلکتوری بدون کنتاکت )30 درجه(  غیرقابل برگشت,brand,0
 کلید 2 حالته   )1-0( سلکتوری بدون کنتاکت )30 درجه(       قابل برگشت,brand,0
 کلید3حالته  )2-0-1( سلکتوری بدون کنتاکت ) 30 درجه( غیرقابل برگشت,brand,0
 کلید3 حالته   )2-0-1 (سلکتوری بدون کنتاکت ) 30 درجه(    قابل برگشت,brand,0
 کلید  کنتاکت  استارت    NO,brand,0
 کلید  کنتاکت   استپ      NC,brand,0
  DC   B  1P  6KA  6 A   کلید مینیاتوری,brand,0
  DC   B  1P  6KA  10A  کلید مینیاتوری,brand,0
  DC   B  1P  6KA  16A  کلید مینیاتوری,brand,0
  DC   B  1P  6KA  20A  کلید مینیاتوری,brand,0
  DC   B  1P  6KA  25A  کلید مینیاتوری,brand,0
  DC   B  1P  6KA  32A  کلید مینیاتوری,brand,0
 RC  C  1P  10KA  25A   کلید مینیاتوری فرمان پذیر,brand,0
 RC  C  1P  10KA  32A   کلید مینیاتوری فرمان پذیر,brand,0
 RC  C  1P  10KA  40A   کلید مینیاتوری فرمان پذیر,brand,0
 RC  C  1P  10KA  50A   کلید مینیاتوری فرمان پذیر,brand,0
 RC  C  1P  10KA  63A   کلید مینیاتوری فرمان پذیر,brand,0
کلید خشک ایزولاتور     SV  1P   16 A,brand,0
کلید خشک ایزولاتور     SV  1P   25 A,brand,0
کلید خشک ایزولاتور     SV  1P   40 A,brand,0
کلید خشک ایزولاتور     SV  1P   63 A,brand,0
کلید خشک ایزولاتور     SV  1P   80 A,brand,0
کلید خشک ایزولاتور    SV  1P   100A,brand,0
کلید خشک ایزولاتور    SV  1P   125A,brand,0
کلید خشک ایزولاتور     SV  2P   16 A,brand,0
کلید خشک ایزولاتور     SV  2P   25 A,brand,0
کلید خشک ایزولاتور     SV  2P   40 A,brand,0
کلید خشک ایزولاتور     SV  2P   63 A,brand,0
کلید خشک ایزولاتور     SV  2P   80 A,brand,0
کلید خشک ایزولاتور    SV  2P   100A,brand,0
کلید خشک ایزولاتور    SV  2P   125A,brand,0
کلید خشک ایزولاتور     SV  3P   16 A,brand,0
کلید خشک ایزولاتور     SV  3P   25 A,brand,0
کلید خشک ایزولاتور     SV  3P   40 A,brand,0
کلید خشک ایزولاتور     SV  3P   63 A,brand,0
کلید خشک ایزولاتور     SV  3P   80 A,brand,0
کلید خشک ایزولاتور    SV  3P   100A,brand,0
کلید خشک ایزولاتور    SV  3P   125A,brand,0
کلید خشک ایزولاتور     SV  4P   16 A,brand,0
کلید خشک ایزولاتور     SV  4P   25 A,brand,0
کلید خشک ایزولاتور     SV  4P   40 A,brand,0
کلید خشک ایزولاتور     SV  4P   63 A,brand,0
کلید خشک ایزولاتور     SV  4P   80 A,brand,0
کلید خشک ایزولاتور    SV  4P   100A,brand,0
کلید خشک ایزولاتور    SV  4P   125A,brand,0
کنتاکت كمكي کلید جریان نشتی             RCCB    NO + NC ,brand,0
RCBO  KZS  آ 1M     10KA    AC/C ( FN )  16اA   0/03 کلید جریان نشتی تركیبي,brand,0
RCBO  KZS  آ 1M     10KA    AC/C ( FN )  25اA   0/03 کلید جریان نشتی تركیبي,brand,0
RCBO  KZS  آ 1M     10KA    AC/C( FN )   32اA   0/03 کلید جریان نشتی تركیبي,brand,0
RCBO  KZS  آ 1M     10KA    AC/C( FN )   40اA   0/03 کلید جریان نشتی تركیبي,brand,0
RCBO  KZS  آ 1M   6 KA     A / C (1P+N)  6اA     0/03 کلید جریان نشتی تركیبي,brand,0
RCBO  KZS  آ 1M   6 KA     A / C(1P+N)   10اA   0/03 کلید جریان نشتی تركیبي,brand,0
RCBO  KZS  آ 1M   6 KA     A / C(1P+N)   16اA   0/03 کلید جریان نشتی تركیبي,brand,0
RCBO  KZS  آ 1M   6 KA     A / C  (1P+N) 20اA   0/03 کلید جریان نشتی تركیبي,brand,0
RCBO  KZS  آ 1M   6 KA     A / C (1P+N)  25اA   0/03 کلید جریان نشتی تركیبي,brand,0
RCBO  KZS  آ1P+N   2M   10KA    A / B   6اA     0/03 کلید جریان نشتی تركیبي,brand,0
RCBO  KZS  آ1P+N   2M   10KA    A / B   10اA   0/03 کلید جریان نشتی تركیبي,brand,0
RCBO  KZS  آ1P+N   2M   10KA    A / B   16اA   0/03 کلید جریان نشتی تركیبي,brand,0
RCBO  KZS  آ1P+N   2M   10KA    A / B   20اA   0/03 کلید جریان نشتی تركیبي,brand,0
RCBO  KZS  آ1P+N   2M   10KA    A / B   25اA   0/03 کلید جریان نشتی تركیبي,brand,0
RCBO  KZS آ 1P+N   2M   10KA    A / B   32اA   0/03 کلید جریان نشتی تركیبي,brand,0
RCBO  KZS  آ1P+N   2M   10KA    A / B    40اA  0/03 کلید جریان نشتی تركیبي,brand,0
RCBO  KZS  آ1P+N   2M   10KA    A / C    6ا A   0/03 کلید جریان نشتی تركیبي,brand,0
RCBO  KZS  آ1P+N   2M   10KA    A / C   10اA   0/03 کلید جریان نشتی تركیبي,brand,0
RCBO  KZS  آ1P+N   2M   10KA    A / C   16اA   0/03 کلید جریان نشتی تركیبي,brand,0
RCBO  KZS  آ1P+N   2M   10KA    A / C    20اA  0/03 کلید جریان نشتی تركیبي,brand,0
RCBO  KZS  آ1P+N   2M   10KA    A / C  25اA  0/03 کلید جریان نشتی تركیبي,brand,0
RCBO  KZSآ  1P+N   2M   10KA    A / C    32اA  0/03 کلید جریان نشتی تركیبي,brand,0
RCBO  KZS  آ1P+N   2M   10KA    A / C    40اA  0/03 کلید جریان نشتی تركیبي,brand,0
RCBO  KZS  آ1P+N   2M   10KA    A / B    40اA   0/1  کلید جریان نشتی تركیبي,brand,0
RCBO  KZS  آ2P       3M  10KA     A / B    16اA  0/03 کلید جریان نشتی تركیبي,brand,0
RCBO  KZS  آ2P       3M   10KA    A / B    25اA  0/03 کلید جریان نشتی تركیبي,brand,0
RCBO  KZS  آ2P       3M   10KA    A / C   16اA   0/03 کلید جریان نشتی تركیبي,brand,0
RCBO  KZS  آ2P       3M   10KA    A / C   25اA   0/03 کلید جریان نشتی تركیبي,brand,0
RCBO  KZS  آ3P       4M  10KA     AC/C   6ا A   0/03 کلید جریان نشتی تركیبي,brand,0
RCBO  KZS  آ3P       4M  10KA     AC/C   10اA  0/03 کلید جریان نشتی تركیبي,brand,0
RCBO  KZS  آ3P       4M  10KA     AC/C   16اA  0/03 کلید جریان نشتی تركیبي,brand,0
RCBO  KZS  آ3P       4M  10KA     AC/C   20اA  0/03 کلید جریان نشتی تركیبي,brand,0
RCBO  KZS  آ3P       4M  10KA     AC/C   25اA  0/03 کلید جریان نشتی تركیبي,brand,0
RCBO  KZS  آ3P       4M  10KA     AC/C   32اA  0/03 کلید جریان نشتی تركیبي,brand,0
RCBO  KZS  آ3P+N   4M  10KA     AC/C    6ا A  0/03 کلید جریان نشتی تركیبي,brand,0
RCBO  KZS  آ3P+N   4M  10KA     AC/C   10اA  0/03 کلید جریان نشتی تركیبي,brand,0
RCBO  KZS  آ3P+N   4M  10KA     AC/C   16اA  0/03 کلید جریان نشتی تركیبي,brand,0
RCBO  KZS  آ3P+N   4M  10KA     AC/C   20اA  0/03 کلید جریان نشتی تركیبي,brand,0
RCBO  KZS  آ3P+N   4M  10KA     AC/C   25اA  0/03 کلید جریان نشتی تركیبي,brand,0
RCBO  KZS  آ3P+N   4M  10KA     AC/C   32اA  0/03 کلید جریان نشتی تركیبي,brand,0
RCBO  KZS  آ3P+N   4M  10KA     A / B    6ا A  0/03 کلید جریان نشتی تركیبي,brand,0
RCBO  KZS  آ3P+N   4M  10KA     A / B    10اA  0/03 کلید جریان نشتی تركیبي,brand,0
RCBO  KZS  آ3P+N   4M  10KA     A / B    16اA  0/03 کلید جریان نشتی تركیبي,brand,0
RCBO  KZS  آ3P+N   4M  10KA     A / B    20اA  0/03 کلید جریان نشتی تركیبي,brand,0
RCBO  KZS  آ3P+N   4M  10KA     A / B    25اA  0/03 کلید جریان نشتی تركیبي,brand,0
RCBO  KZS  آ3P+N   4M  10KA     A / B    32اA  0/03 کلید جریان نشتی تركیبي,brand,0
RCBO  KZS  آ3P+N   4M  10KA     A / C    6ا A   0/03 کلید جریان نشتی تركیبي,brand,0
RCBO  KZS  آ3P+N   4M  10KA     A / C    10اA  0/03 کلید جریان نشتی تركیبي,brand,0
RCBO  KZS  آ3P+N   4M  10KA     A / C    16اA 0/03  کلید جریان نشتی تركیبي,brand,0
RCBO  KZS آ 3P+N   4M  10KA     A / C   20اA  0/03 کلید جریان نشتی تركیبي,brand,0
RCBO  KZS  آ3P+N   4M  10KA     A / C   25اA 0/03  کلید جریان نشتی تركیبي,brand,0
RCBO  KZS آ 3P+N   4M  10KA    A / C   32اA 0/03   کلید جریان نشتی تركیبي,brand,0
